name,wri_idnr,capacity_mw,fuel,country,owner,source,latitude,longitude
Asnes,50WP000000008767,3.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
HKW Nord,11WD8LEIP5X----6,167.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Kaldaga,50WP00000000339X,15.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Hynna,50WP00000000300N,5.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kraftwerk Korneuburg,14W-KW-KO2-EVN-5,150.0,Gas,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
Hjelmeland,50WP000000002714,5.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CHP_LUKOIL_NEFTO,32W0011001000676,257.0,Coal,BG,ESO AD,https://transparency.entsoe.eu/api?,0.0,0.0
Svorkmo,50WP00000000707U,54.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Bagaladi,26WIMPI-0446302G,28.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
EALL - S. Vittore del Lazio ,26WIMPI-0043227A,28.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Trapani Contrada Coniglia,26WIMPI-0198971S,20.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BRYP,48WSTN00000BRYPC,245.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
eem380-ec-7,49W000000000080W,360.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
DOEL 3,22WDOELX3000078D,1006.0,Nuclear,BE,Elia,https://transparency.entsoe.eu/api?,0.0,0.0
Kraftwerk Römerbrücke,11WD7UCHT5XROSOK,123.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Haukeli,50WP000000002536,4.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Ginestra degli Schiavoni,26WIMPI-S15GDSSP,32.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
S.LEONARDO,26WIMPI-S06SLNRP,18.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
HERDECKE,11WD7GARE5XHEKWQ,424.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Dagali,50WP00000000097V,2.0,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
MORASCO,26WIMPI-S01MRSC2,41.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CHASTANG,17W100P100P0302T,293.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Lopet,50WP000000004423,24.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Savalen,50WP000000006108,69.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Tafjord4,50WP00000000729K,113.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Hemsil 1,50WP000000002625,70.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GREENERGY szabályozási központ,15WGREEN-----PPZ,45.8,Gas,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
PAUHW,48WSTN0000PAUHW3,70.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Meri-Pori,44W-T-LV-000003N,565.0,Coal,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
EKOM_______,27W-PU-EKOM----C,192.0,Coal,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Melkefoss,50WP00000000455V,22.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TORBOLE,26WIMPI-S04TRBLJ,110.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Dolna Odra,19W000000000043C,1362.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Skarsfjord,50WP00000000625W,4.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Hammeren,50WP000000002455,5.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Bucuresti Vest,30W-CET-BUCV---D,298.0,Gas,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
S.FLORIANO,26WIMPI-S04SFLVM,180.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Byrkjelo,50WP00000000089U,15.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Sokna Reg. Midt,50WP00000000649I,26.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PRIMARIA BIS,26WIMPI-0604433L,12.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
San Giorgio La Molara,26WIMPI-0074086G,54.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
EREGPE,18WEREGPE-1234-4,866.6,Wind,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Steinsfoss,50WP00000000665K,115.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Elverlingsen,11WD7GARE5XELKWD,325.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Brazi,30W-CET-BRAZ---Q,220.0,Gas,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
FHKW Mellach,14W-WML-KW-----0,220.0,Coal,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
I COLORI DEL VENTO,26WIMPI-S15ICDVL,15.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MILAZZO,26WIMPI-S19TMRC9,163.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
HKW Klingenberg,11WD8KLIN5X----0,164.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Kvanangen,50WP00000000395N,62.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Saurdal,50WP00000000607Y,673.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Fossan,50WP00000000185Y,2.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CARLUVA 16MW,26WIMPI-S16CRLVZ,12.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SROM,48WSTN00000SROM0,999.0,Hydro,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Halog1,50WP000000003168,3.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Piano San Biagio,26WIMPI-0544016K,30.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Wilhelmshaven,11WD2WI1K000303F,757.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Framruste,50WP000000001920,82.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Govora,30W-CET-GOVO---A,176.7,Coal,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
Fattoria Eolica di Santa Luce,26WIMPI-0117801W,23.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CAMPO MORO,26WIMPI-S03CMMPF,36.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CPIGNA,26WIMPI-S03CRTPB,51.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Tveit,50WP00000000767C,1.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SAINT CHAMAS,17W100P100P0296Z,159.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
CAIRW,48WSTN0000CAIRWP,51.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
EECK_______,27W-PU-EECK----8,480.0,Coal,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
GIRIFALCO-PEG,26WIMPI-S18GRFCM,30.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
WPP Cogealac,30W-CEE-COGEA--T,246.2,Wind,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
TRILLO,18WTRL1-12345-0Y,1003.4,Nuclear,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
BRENNILIS 3,17W100P100P0261H,134.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
NAZZANO,26WIMPI-S12NZZNK,20.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Vigeland,50WP00000000816P,26.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
DOTTO - CIORLANO,26WIMPI-S15CLCL1,20.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PARCO EOLICO CAMAS DI MAIDA,26WIMPI-0034938F,34.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Oltedal,50WP00000000535X,9.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
EBRO ALTO,18WEBRA-12345-06,212.6,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
SANTA NINFA,26WIMPI-S19SNNTP,32.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
VARZO 2,26WIMPI-S01V2RZE,32.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Anholt,45V000000000020D,399.6,Wind,DK,Energinet,https://transparency.entsoe.eu/api?,0.0,0.0
AGUAYO B,18WAGUB-12345-0T,360.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Dokka Tr,50WP00000000114K,2.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
FARNETA,26WIMPI-S08FRNTD,30.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CHP_EVN_PLOVDIV,32W001100100050N,105.0,Coal,BG,ESO AD,https://transparency.entsoe.eu/api?,0.0,0.0
RATS,48WSTN00000RATS9,2020.0,Coal,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
MANTELERA,26WIMPI-M03IMSLN,9.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Kvistforsen,46WPU0000000103Z,140.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
TORRITE,26WIMYI-S09TRRTB,67.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CANDELA,26WIMPI-S16CNDLL,401.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
LITT-D,48WSTN000LITT-DA,1370.0,Oil,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
SUPER BISSORTE,17W100P100P02764,742.3,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Holsbru,50WP00000000284W,48.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BAHIAB,18WBAHIAB-123-0X,785.3,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Kaprun-Oberstufe,14W-TKO-KW-----S,112.8,Hydro,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
VOUGLANS,17W100P100P0301V,285.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
EC Rzeszów,19W000000000169R,101.0,Gas,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Asnaesvaerket,45V000000000011E,787.0,Coal,DK,Energinet,https://transparency.entsoe.eu/api?,0.0,0.0
ESCAT3,18WECT3-123456-N,804.3,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Fjaremsfossen,50WP00000000170A,18.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Blachownia,19W000000000034D,158.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
RONCOVALGRANDE,26WIMPI-S03RNCVS,1000.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
RRWW,48WSTN00000RRWWZ,90.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
FEDIO,26WIMPI-S01FDEIC,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
U.P.  WHIRLPOOL,26WIMPI-S03UWTHS,12.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TERA-ESLA,18WTEES-12345-0Y,113.7,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
C.LE HERA MODENA CAVAZZA,26WIMPI-S08TDMR6,20.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ogreyfoss,50WP00000000837H,16.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ROSONE,26WIMPI-S01RASNN,135.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Hölleforsen,46WPU0000000050U,140.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
SERRA CHIAPPONI,26WIMPI-S14SCRRH,10.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Berdalskraft,50WP00000000038A,4.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Berild,50WP00000000041L,16.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BORT,17W100P100P0281B,235.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Askerudfoss,50WP00000000014O,13.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Impianto eolico di Cutro - località Rosito,26WIMPI-0222863M,46.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PORCHEVILLE 4,17W100P100P0254E,585.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Paksi Atomerőmű,15WPAKS------PPL,1886.8,Nuclear,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
Radalen,50WP00000000591N,23.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kaunertal (TIWAG),11WATKAUN2HRWEAB,370.0,Hydro,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Sorfjord,50WP000000007201,70.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ROOS,48WSTN00000ROOS5,229.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Iijoki,44W-T-VV-0000003,215.0,Hydro,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
CRUAS 2,17W100P100P02000,915.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
TRAVALE 3,26WIMPI-S09T3RVH,20.0,Geothermal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GRAVELINES 2,17W100P100P0214Q,910.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
HAVRE 4,17W100P100P0238C,580.0,Coal,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE S.COLOMBANO,26WIMPI-S04SCLMF,20.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Makkoren,50WPI00000004445,4.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
FOIANO2,26WIMPI-S15F2NON,70.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Vojany,24WV--EVO------D,220.0,Coal,SK,SEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Forsmark block 2,46WPU0000000016U,1120.0,Nuclear,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
FONDOVALLE,26WIMPI-S01FNDVN,9.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Akraelva,50WP00000000857B,5.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CASTELDELF,26WIMPI-S01CSTD6,28.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GROTTAFUMATA,26WIMPINAGRTT-1O,30.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BARDONETTO,26WIMPI-S01BRDTV,18.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SAGU2,18WSAGU2-123--0A,411.8,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
S.PANCRAZIO,26WIMPI-S04SPNCE,34.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SPARANISE ,26WIMPI-S15SCPRH,768.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
AMFARD14,17W100P100P03493,130.0,Gas,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
RKA Nyhamna,50WP00000000575L,215.1,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
EC Wrotków,19W0000000001098,231.0,Gas,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
MERCURE,26WIMPI-S18MRCR8,34.0,Biomass,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Porąbka Żar,19W000000000247X,540.0,Hydro,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Trängslet,46WPU0000000018Q,330.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Mel,50WP00000000453Z,52.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GIUGLIANO FV,26WIMPI-S15GFGLU,19.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PATERNO' C.LE,26WIMPI-S19PTRNG,12.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
DOSSI,26WIMPI-S03DSSO7,43.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Sspc0018,26WIMPI-0604630J,12.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
LOREO,26WIMPI-S05LROES,12.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
S.BARBARA,26WIMPI-S09SBRBU,391.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Cushaling Production,47W000000000239E,112.0,Gas,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
TERUEL 3,18WTER3-12345-0U,351.4,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
LE PIANE,26WIMPI-S08LPNEL,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GUADALQUIV,18WGDLQ-12345-0A,423.9,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Mo SUFE,50WP00000000466Q,10.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BESOS 5,18WBES5-123456-T,859.0,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
ECT2,18WECT2-123456-X,274.6,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
AVIGLAINO,26WIMPI-S17IAVPC,13.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Bemposta II,16WBEMPOII-----R,191.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
Naddvik,50WP00000000488G,112.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Laudal,50WP000000004083,33.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Schluchseewerk AG,11WD4WEHR1HS---G,455.0,Hydro,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
