NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Cupatitzio,MEX0006590,80.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,19.268759,-102.079934,,Hydro,,,,,,,,
Cóbano,MEX0006586,60.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,19.165985,-102.01164,,Hydro,,,,,,,,
Destilería del Golfo,MEX0006713,8.0,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.911397,-96.778621,,Biomass,,,,,,,,
Dos Bocas,MEX0001805,452.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,19.0855972,-96.1463889,,Gas,,,,,,,,
Ecosys III,MEX0006657,1.7,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,21.076211,-101.732669,,Biomass,,,,,,,,
El Dorado,MEX0006658,9.6,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,24.319637,-107.368398,,Biomass,,,,,,,,
El Fuerte,MEX0006585,59.4,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,26.507265,-108.575555,,Hydro,,,,,,,,
El Sáuz,MEX0001804,591.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,20.4575447,-100.1206083,,Gas,,,,,,,,
Electroquímica,MEX0006554,1.4,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,22.09996,-99.152416,,Hydro,,,,,,,,
Eléctrica del Valle de México,MEX0006706,67.5,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,16.537189,-94.991577,,Wind,,,,,,,,
