old_id,PowerWatch ID,change?,Name,Fuel,Capacity (MW),Location,Plant Type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Municipality,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1023555,1023555,,SALES DE MONZON,Natural Gas,14.365,,CHP,1996,,"SALES DE MONZON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Castejon del Puente,,,,,,,
1023554,1023554,,SAICA 1,Natural Gas,49.308,,CHP,1996,,S.A.INDUSTRIAS CELULOSA  ARAGONESA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4091,,,,,,,,Spain,,,,,,Zaragoza,,,,,,,
1023553,1023553,,"REVERTE, SA",Natural Gas,13.4,,CHP,,,"RENCAT, A.I.E.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Vendrell (El),,,,,,,
1023552,1023552,,"PUERTO LUMBRERAS ENERCORR XXI, S.L.",Waste,14.95,,Waste Incinerator,,,"PUERTO LUMBRERAS ENERCORR XXI, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4898,,,,,,,,Spain,,,,,,Puerto Lumbreras,,,,,,,
1023551,1023551,,PUCHERUELO,Wind,15.3,,Wind,2012,,"ENEL GREEN POWER ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5101,,,,,,,,Spain,,,,,,San Juan de la Nava,,,,,,,
1023550,1023550,,PRADA GR 1,Hydro,35.51,,Hydro,1958,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5441,,,,,,,,Spain,,,,,,Veiga (A),,,,,,,
1023550,1023550,,PRADA GR 2,Hydro,35.21,,Hydro,1958,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5442,,,,,,,,Spain,,,,,,Veiga (A),,,,,,,
1023549,1023549,,POLIAMIDAS Y ALUMINIOS PENARROYA-PUEBLONUEVO,OIl,13,,CHP,,,POLIAMIDAS Y ALUMINIOS PENARROYA-PUEBLON,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4878,,,,,,,,Spain,,,,,,Penarroya-Pueblonuevo,,,,,,,
1023548,1023548,,PLANTA SOLAR TERMICA HELIOENERGY 1,Solar,50,,CSP,2011,,"HELIOENERGY ELECTRICIDAD UNO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,37.572929,-5.144945,,,Ecija,,,,,,,
1023548,1023548,,PLANTA SOLAR TERMICA HELIOENERGY 2,Solar,50,,CSP,2011,,HELIOENERGY ELECTRICIDAD DOS S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4267,,,,,,,,Spain,,,,,,Ecija,,,,,,,
1023547,1023547,,PETRONOR-1,Natural Gas,11.2,,CHP,1993,,"PETROLEOS DEL NORTE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4578,,,,,,,,Spain,,,,,,Muskiz,,,,,,,
1007741,1023547,,PETRONOR-2,Natural Gas,37.93,,CHP,,,"PETROLEOS DEL NORTE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Muskiz,,,,,,,
1023546,1023546,,PENA NEBINA,Wind,20,,Wind,2011,,"ENERGIAS RENOVABLES DE PENANEBINA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4827,,,,,,,,Spain,,,,,,Ferreruela,,,,,,,
1023545,1023545,,PARQUE EOLICO TAJAHUERCE,Wind,12,,Wind,,,"SINAE, ENERGIA Y MEDIO AMBIENTE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tajahuerce,,,,,,,
1023544,1023544,,PARQUE ENERGIAS RENOVABLES DEL PUERTO DE BILBAO,Wind,10,,Wind,,,"ENERGIAS RENOVABLES EL ABRA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Zierbena,,,,,,,
1023543,1023543,,"PAPEL ARALAR, S.A.",Natural Gas,13.9,,CHP,2011,,"PAPEL ARALAR, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4593,,,,,,,,Spain,,,,,,Amezketa,,,,,,,
1023542,1023542,,P.E. XIABRE Y AMPLIACION DE XIABRE,Wind,19.8,,Wind,2006,,"ENGASA EOLICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Catoira,,,,,,,
1023542,1023542,,P.E. XIABRE Y AMPLIACION DE XIABRE,Wind,11.4,,Wind,2007,,"ENGASA EOLICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Catoira,,,,,,,
1023541,1023541,,P.E. VECIANA,Wind,29.27,,Wind,2010,,"PARC EOLIC VECIANA-CABARO, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4188,,,,,,,,Spain,,41.637713,1.435299,,,Veciana,,,,,,,
1023540,1023540,,P.E. SOMOLINOS,Wind,10.56,,Wind,2005,,IBERDROLA  E. R. DE CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Somolinos,,,,,,,
1023539,1023539,,P.E. TORRE DE JUAN ABAD,Wind,28,,Wind,,,"URBASER, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Torre de Juan Abad,,,,,,,
1007146,1023537,,P.E. MUNILLA-LASANTA,Wind,36,,Wind,2004,,"MOLINOS DEL CIDACOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5030,,,,,,,,Spain,,,,,,Munilla,,,,,,,
1023537,1023537,,P.E. MUNILLA-LASANTA,Wind,10,,Wind,2007,,"MOLINOS DEL CIDACOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5031,,,,,,,,Spain,,42.205073,-2.382725,,,Munilla,,,,,,,
1023536,1023536,,P.E. MUNERA I,Wind,39.6,,Wind,2007,,"EOLICA DON QUIJOTE, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4072,,,,,,,,Spain,,,,,,Munera,,,,,,,
1023536,1023536,,P.E. MUNERA II,Wind,30.6,,Wind,2007,,"RENOVABLES CASTILLA LA MANCHA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Munera,,,,,,,
1007044,1023535,,P.E. FOLCH II,Wind,15,,Wind,2006,,"ENERGIAS RENOVABLES MEDITERRANEAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Castellfort,,,,,,,
1023535,1023535,,P.E. FOLCH,Wind,49.5,,Wind,2006,,"ENERGIAS RENOVABLES MEDITERRANEAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,40.468231,-0.210769,,Castellfort,,,,,,,
1007023,1023533,,P.E. EL PEDRON,Wind,12.8,,Wind,2008,,"INVESTIGACION Y DESARROLLO DE ENERGIAS RENOVABLES, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lucillo,,,,,,,
1023533,1023533,,P.E. EL PEDRON,Wind,24,,Wind,2008,,"INVESTIGACION Y DESARROLLO DE ENERGIAS RENOVABLES, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lucillo,,,,,,,
1023532,1023532,,P.E. CANONERAS,Wind,17.85,,Wind,2007,,"EOLICA 2000, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4380,,,,,,,,Spain,,,,,,Soba,,,,,,,
1023532,1023532,,P.E. CANONERAS,Wind,14.45,,Wind,2010,,"EOLICA 2000, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4379,,,,,,,,Spain,,,,,,Soba,,,,,,,
1023530,1023530,,P.E. BOSQUE ALTO,Wind,21.75,,Wind,2002,,"RWE INNOGY AERSA, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Maria de Huerva,,,,,,,
1023529,1023529,,P.E. BELMONTE,Wind,34.85,,Wind,2006,,"PARQUE EOLICO BELMONTE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,43.308052,-6.268763,,,Belmonte de Miranda,,,,,,,
1023528,1023528,,P. E. VIRGEN DE LOS LLANOS I,Wind,26.4,,Wind,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4192,,,,,,,,Spain,,38.972216,-1.45177,,,Higueruela,,,,,,,
1023528,1023528,,P. E. VIRGEN DE LOS LLANOS II,Wind,23.1,,Wind,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Higueruela,,,,,,,
1023527,1023527,,P. E. CASTILFRIO,Wind,24.75,,Wind,2003,,"CIA. EOLICA TIERRAS ALTAS, S.A. (CETASA)",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,41.946123,-2.28219,,,Oncala,,,,,,,
1006736,1023526,,P. E.  OS CORVOS Y  COUCEPENIDO,Wind,10.2,,Wind,1999,,"PARQUE EOLICO SAN ANDRES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4170,,,,,,,,Spain,,,,,,Cedeira,,,,,,,
1023526,1023526,,P. E.  OS CORVOS Y  COUCEPENIDO,Wind,22.8,,Wind,1999,,"PARQUE EOLICO SAN ANDRES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4169,,,,,,,,Spain,,43.69068,-7.958002,,,Cedeira,,,,,,,
1023525,1023525,,NARANSUR,Waste,10,,Waste Incinerator,,,"NARANJAS DEL SUR, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2177,,,,,,,,Spain,,,,,,Palma del Rio,,,,,,,
1023522,1023522,,PARQUE EOLICO MORTERUELO,Wind,32.3,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Pancrudo,,,,,,,
1023521,1023521,,PALMA DEL RIO II,Biocombustibles liquidos,50,,Sub-Critical Thermal,2010,,TERMOSOLAR PALMA SAETILLA S.L.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5050,,,,,,,,Spain,,,,,,Palma del Rio,,,,,,,
1023520,1023520,,P.E. LA TAHUNA FASE I Y II,Wind,20,,Wind,2007,,"PARQUE EOLICO LA TAHUNA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4638,,,,,,,,Spain,,,,,,Tarifa,,,,,,,
1023519,1023519,,P.E. LA MUELA Y PENAS BLANCAS,Wind,36,,Wind,,,"ENERGIA Y RECURSOS AMBIENTALES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4581,,,,,,,,Spain,,,,,,Cartagena,,,,,,,
1023518,1023518,,P.E. CERRO RODRIGO,Wind,24.7,,Wind,,,"DYTA EOLICA DE CASTILLA LA MANCHA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Navalpino,,,,,,,
1022127,1022127,,ZUJAR 1,Hydro,10.15,,Hydro,1968,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5533,,,,,,,,Spain,,,,,,Castuera,,,,,,,
1008039,1008039,,ZUFRISA,Oil,18.586,,CHP,,,"ZUFRISA,S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4396,,,,,,,,Spain,,,,,,Calatorao,,,,,,,
1008038,1008038,,ZIERBENA,Natural Gas,785.25,,CCGT,2003,,"BAHIA DE BIZKAIA ELECTRICIDAD, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5676,,,,,,,,Spain,,,,,,Zierbena,,,,,,,
1008037,1008037,,YECLA 1,Wind,49.2,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1008036,1008036,,XERTA,Hydro,18,,Hydro,2001,,"MINICENTRALES DOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Xerta,,,,,,,
1008035,1008035,,VISCOFAN,Natural Gas,16.6,,CHP,2008,,"VISCOFAN, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Caseda,,,,,,,
1008035,1008035,,VISCOFAN,Natural Gas,16.6,,CHP,2009,,"VISCOFAN, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Caseda,,,,,,,
1008034,1008034,,VINIBASA,Waste,15,,Waste Incinerator,,,"VINIBASA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Almendralejo,,,,,,,
1008032,1008033,,VILLARINO 4,Hydro,138.72,,Hydro,1970,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5136,,,,,,,,Spain,,41.266944,-6.307778,,,Villarino de los Aires,,,,,,,
1008032,1008033,,VILLARINO 3,Hydro,138.3,,Hydro,1970,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5135,,,,,,,,Spain,,41.266944,-6.307778,,,Villarino de los Aires,,,,,,,
1008032,1008033,,VILLARINO 2,Hydro,137.4,,Hydro,1970,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5134,,,,,,,,Spain,,41.266944,-6.307778,,,Villarino de los Aires,,,,,,,
1008032,1008033,,VILLARINO 1,Hydro,138.9,,Hydro,1970,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5133,,,,,,,,Spain,,41.266944,-6.307778,,,Villarino de los Aires,,,,,,,
1008033,1008033,,VILLARINO 6,Hydro,148.61,,Hydro,1977,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5138,,,,,,,,Spain,,41.266944,-6.307778,,,Villarino de los Aires,,,,,,,
1008032,1008033,,VILLARINO 5,Hydro,148.95,,Hydro,1976,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5137,,,,,,,,Spain,,41.266944,-6.307778,,,Villarino de los Aires,,,,,,,
1008032,1008032,,VILLANUA,Hydro,10.9,,Hydro,1978,,"CORPORACION ACCIONA HIDRAULICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5532,,,,,,,,Spain,,,,,,Villanua,,,,,,,
1008031,1008030,,VILLALCAMPO II,Hydro,118.52,,Hydro,1977,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5132,,,,,,,,Spain,,39.207724,-1.240082,,,Villalcampo,,,,,,,
1008030,1008030,,VILLALCAMPO I 1,Hydro,32.58,,Hydro,1949,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5129,,,,,,,,Spain,,39.207724,-1.240082,,,Villalcampo,,,,,,,
1008030,1008030,,VILLALCAMPO I 2,Hydro,32.28,,Hydro,1949,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5130,,,,,,,,Spain,,39.207724,-1.240082,,,Villalcampo,,,,,,,
1008030,1008030,,VILLALCAMPO I 3,Hydro,32.43,,Hydro,1949,,"IBERDROLA GENERACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5131,,,,,,,,Spain,,39.207724,-1.240082,,,Villalcampo,,,,,,,
1008029,1008029,,VILALBA,Wind,48,,Wind,2009,,"BON VENT DE VILALBA, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4271,,,,,,,,Spain,,,,,,Vilalba dels Arcs,,,,,,,
1008028,1008028,,VIELHA 1,Hydro,10.93,,Hydro,1947,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5526,,,,,,,,Spain,,,,,,Vielha e Mijaran,,,,,,,
1008028,1008028,,VIELHA 2,Hydro,10.93,,Hydro,1947,,ENDESA GENERACION S.A.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5527,,,,,,,,Spain,,,,,,Vielha e Mijaran,,,,,,,
1008027,1008027,,VETEJAR,Oil,12.9,,Sub-Critical Thermal,2010,,VAPOR Y ELECTRICIDAD EL TEJAR S.L.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Palenciana,,,,,,,
1008026,1008026,,VERTEDERO DEL GARRAF,Biogas,12.444,,Sub-Critical Thermal,,,ENDESA COG.  RENOV.S.A. Y CLP ENVIROGAS,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Gava,,,,,,,
1008025,1008024,,VELLE GRUPO 2,Hydro,40.77,,Hydro,1967,,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5597,,,,,,,,Spain,,42.3589,-7.851042,,,Ourense,,,,,,,
1008024,1008024,,VELLE GRUPO 1,Hydro,45.71,,Hydro,1966,,"GAS NATURAL FENOSA GENERACION, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5596,,,,,,,,Spain,,42.3589,-7.851042,,,Ourense,,,,,,,
1008023,1008023,,VALVERDE DEL MAJANO,Waste,14.996,,Waste Incinerator,,,"PROGREEN SEGOVIA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4238,,,,,,,,Spain,,,,,,Valverde del Majano,,,,,,,
