PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1025663,Jurançon,Hydro,1.129,Jurançon,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2701,-0.40695,,,,,,,,,,
1025664,Mérignac,Solar,1.12675,Mérignac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8323,-0.68209,,,,,,,,,,
1025665,Aubas,Hydro,1.126,Aubas,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0792,1.19853,,,,,,,,,,
1025666,Eschau,Hydro,1.125,Eschau,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4832,7.7308,,,,,,,,,,
1025667,Niederlauterbach,Solar,1.12474,Niederlauterbach,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9718,8.10514,,,,,,,,,,
1025668,Montrozier,Solar,1.12087,Montrozier,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.3956,2.72168,,,,,,,,,,
1025669,Vaumeilh,Solar,1.1204,Vaumeilh,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.29,5.95606,,,,,,,,,,
1025671,Aste-Béon,Hydro,1.12,Aste-Béon,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0303,-0.39735,,,,,,,,,,
1025670,Sampzon,Hydro,1.12,Sampzon,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4131,4.3317,,,,,,,,,,
1025672,Saint-Pée-sur-Nivelle,Biomass,1.119,Saint-Pée-sur-Nivelle,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3561,-1.55533,,,,,,,,,,
1025673,Angers,Solar,1.11625,Angers,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.4766,-0.55609,,,,,,,,,,
1025674,La Vraie-Croix,Biomass,1.115,La Vraie-Croix,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.6899,-2.51866,,,,,,,,,,
1025675,Plémet,Solar,1.11259,Plémet,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.186,-2.58613,,,,,,,,,,
1025676,Grenoble,Solar,1.11183,Grenoble,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.1822,5.72099,,,,,,,,,,
1025677,Pérols,Solar,1.1108,Pérols,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5614,3.95247,,,,,,,,,,
1025678,Cabrespine,Hydro,1.11,Cabrespine,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3763,2.47141,,,,,,,,,,
1025679,Saint-Hilaire-de-Riez,Solar,1.10912,Saint-Hilaire-de-Riez,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.7436,-1.96433,,,,,,,,,,
1025680,Romans-sur-Isère,Solar,1.1074,Romans-sur-Isère,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0549,5.03807,,,,,,,,,,
1025681,Brion,Solar,1.1074,Brion,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.4394,-0.14383,,,,,,,,,,
1025682,Le Bosc,Solar,1.10604,Le Bosc,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6959,3.3874,,,,,,,,,,
1025683,Camarès,Solar,1.10583,Camarès,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.8188,2.88497,,,,,,,,,,
1025684,Lourdios-Ichère,Hydro,1.105,Lourdios-Ichère,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0418,-0.65556,,,,,,,,,,
1025685,Saint-Étienne-du-Rouvray,Biomass,1.105,Saint-Étienne-du-Rouvray,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.3814,1.09002,,,,,,,,,,
1025686,Chauché,Solar,1.10474,Chauché,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8283,-1.27132,,,,,,,,,,
1025687,Saint-Hilaire-la-Gravelle,Solar,1.10194,Saint-Hilaire-la-Gravelle,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9309,1.18237,,,,,,,,,,
1025688,Solliès-Pont,Solar,1.10193,Solliès-Pont,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.1909,6.06355,,,,,,,,,,
1025689,Ploufragan,Solar,1.1005,Ploufragan,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4871,-2.8084,,,,,,,,,,
1025695,Le Vauclin,Wind,1.1,Le Vauclin,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,14.5435,-60.8568,,,,,,,,,,
1025692,Marigny,Hydro,1.1,Marigny,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.6793,5.77804,,,,,,,,,,
1025693,Nozeroy,Hydro,1.1,Nozeroy,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.7695,6.03555,,,,,,,,,,
1025690,Mouthier-Haute-Pierre,Hydro,1.1,Mouthier-Haute-Pierre,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.0345,6.27578,,,,,,,,,,
1025691,Soulce-Cernay,Hydro,1.1,Soulce-Cernay,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.328,6.86842,,,,,,,,,,
1025694,Gambsheim,Hydro,1.1,Gambsheim,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.6926,7.88445,,,,,,,,,,
1025696,La Chaize-le-Vicomte,Solar,1.09879,La Chaize-le-Vicomte,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.6729,-1.29187,,,,,,,,,,
1025697,Ebersheim,Solar,1.09706,Ebersheim,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3027,7.49808,,,,,,,,,,
1025698,Gentioux-Pigerolles,Solar,1.09656,Gentioux-Pigerolles,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.7848,2.00847,,,,,,,,,,
1025699,Lille,Solar,1.09629,Lille,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.6318,3.04699,,,,,,,,,,
1025700,Saint-Aubin,Biomass,1.095,Saint-Aubin,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4831,3.55347,,,,,,,,,,
1025701,Fel,Biomass,1.095,Fel,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7931,0.11236,,,,,,,,,,
1025702,Saint-Amans-Valtoret,Hydro,1.094,Saint-Amans-Valtoret,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5066,2.50078,,,,,,,,,,
1025703,La Fare-les-Oliviers,Biomass,1.091,La Fare-les-Oliviers,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5547,5.20238,,,,,,,,,,
1025704,Saint-Gervais-sous-Meymo,Hydro,1.09,Saint-Gervais-sous-Meymo,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.6707,3.61362,,,,,,,,,,
1025705,Eymeux,Solar,1.0884,Eymeux,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.067,5.18271,,,,,,,,,,
1025706,Montereau-Fault-Yonne,Solar,1.08671,Montereau-Fault-Yonne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.3901,2.96182,,,,,,,,,,
1025707,Dijon,Solar,1.08662,Dijon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.3231,5.03738,,,,,,,,,,
1025708,Goutrens,Solar,1.08415,Goutrens,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4387,2.36638,,,,,,,,,,
1025709,Mouchamps,Solar,1.08299,Mouchamps,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.7876,-1.05446,,,,,,,,,,
1025710,Ambarès-et-Lagrave,Solar,1.08202,Ambarès-et-Lagrave,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.9438,-0.50075,,,,,,,,,,
1025711,Chambonchard,Solar,1.08146,Chambonchard,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.161,2.54107,,,,,,,,,,
1025712,Sénezergues,Hydro,1.08,Sénezergues,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.7187,2.4077,,,,,,,,,,
1025713,Tauriac-de-Naucelle,Solar,1.07984,Tauriac-de-Naucelle,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.1452,2.3235,,,,,,,,,,
1025714,Rochefort,Solar,1.07973,Rochefort,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.9425,-0.9724,,,,,,,,,,
1025715,Fère-Champenoise,Solar,1.07943,Fère-Champenoise,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7703,4.01615,,,,,,,,,,
1025716,Vaulnaveys-le-Haut,Hydro,1.079,Vaulnaveys-le-Haut,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.1153,5.84072,,,,,,,,,,
1025717,Tonnay-Boutonne,Solar,1.07881,Tonnay-Boutonne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.9751,-0.70995,,,,,,,,,,
1025718,Mésanger,Solar,1.07784,Mésanger,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.4287,-1.22565,,,,,,,,,,
1025719,La Trinité,Solar,1.07462,La Trinité,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,14.7383,-60.9506,,,,,,,,,,
1025720,Bonneuil-Matours,Solar,1.06809,Bonneuil-Matours,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.6795,0.56616,,,,,,,,,,
1025721,Sessenheim,Solar,1.06702,Sessenheim,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7949,7.98076,,,,,,,,,,
1025723,Auch,Biomass,1.067,Auch,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6533,0.57508,,,,,,,,,,
1025722,Feux,Biomass,1.067,Feux,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.2295,2.86626,,,,,,,,,,
1025724,Graincourt-lès-Havrincourt,Biomass,1.067,Graincourt-lès-Havrincourt,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.1424,3.09755,,,,,,,,,,
1025725,Rodelle,Solar,1.06641,Rodelle,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.4817,2.62221,,,,,,,,,,
1025726,Thérondels,Solar,1.06551,Thérondels,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8954,2.74184,,,,,,,,,,
1025727,Cusset,Biomass,1.065,Cusset,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.1372,3.48311,,,,,,,,,,
1025729,Saint-Sauveur,Biomass,1.065,Saint-Sauveur,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8024,0.64557,,,,,,,,,,
1025728,Gueltas,Biomass,1.065,Gueltas,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.0915,-2.81096,,,,,,,,,,
1025730,Satolas-et-Bonce,Biomass,1.064,Satolas-et-Bonce,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.6828,5.12564,,,,,,,,,,
1025732,Combrée,Biomass,1.063,Combrée,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.7068,-1.01999,,,,,,,,,,
1025731,Étréville,Biomass,1.063,Étréville,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.38,0.65577,,,,,,,,,,
1025733,Gonfreville-l'Orcher,Biomass,1.063,Gonfreville-l'Orcher,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.4853,0.22187,,,,,,,,,,
1025734,Le Crès,Solar,1.06237,Le Crès,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6527,3.93671,,,,,,,,,,
1025735,La Cavalerie,Solar,1.06181,La Cavalerie,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.0117,3.18371,,,,,,,,,,
1025736,Angoulême,Solar,1.06144,Angoulême,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.6476,0.145,,,,,,,,,,
1025737,Bruniquel,Hydro,1.061,Bruniquel,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.0521,1.65998,,,,,,,,,,
1025738,Amanvillers,Biomass,1.06,Amanvillers,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.1599,6.04621,,,,,,,,,,
1025739,Vihiers,Solar,1.05859,Vihiers,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.1374,-0.55974,,,,,,,,,,
1025740,Anetz,Solar,1.05656,Anetz,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.3811,-1.09419,,,,,,,,,,
1025741,Rodez,Solar,1.05182,Rodez,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.3586,2.56667,,,,,,,,,,
1025743,Soulom,Hydro,1.05,Soulom,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.9494,-0.07182,,,,,,,,,,
1025742,Saverdun,Hydro,1.05,Saverdun,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2269,1.57347,,,,,,,,,,
1025744,Rouillé,Solar,1.04771,Rouillé,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.4203,0.02637,,,,,,,,,,
1025745,Le Teil,Solar,1.04414,Le Teil,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5429,4.66423,,,,,,,,,,
1025746,Calais,Biomass,1.043,Calais,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.9501,1.87591,,,,,,,,,,
1025747,Vergt,Solar,1.0424,Vergt,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0417,0.71085,,,,,,,,,,
1025748,Longué-Jumelles,Solar,1.04235,Longué-Jumelles,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.3985,-0.10742,,,,,,,,,,
1025749,Saïx,Hydro,1.042,Saïx,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5842,2.17141,,,,,,,,,,
1025750,Embrun,Solar,1.04187,Embrun,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5805,6.47536,,,,,,,,,,
1025751,Saint-Jean-de-Sauves,Solar,1.03735,Saint-Jean-de-Sauves,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8395,0.08834,,,,,,,,,,
1025752,Marsanne,Solar,1.03724,Marsanne,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.6395,4.88331,,,,,,,,,,
1025753,Guipel,Solar,1.03703,Guipel,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.2925,-1.72358,,,,,,,,,,
1025754,Le Fousseret,Solar,1.03666,Le Fousseret,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2863,1.06505,,,,,,,,,,
1025755,Belloc-Saint-Clamens,Solar,1.0357,Belloc-Saint-Clamens,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.4573,0.43717,,,,,,,,,,
1025756,Savigné,Solar,1.03318,Savigné,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.1706,0.33108,,,,,,,,,,
1025757,Lanas,Solar,1.0328,Lanas,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.5371,4.38404,,,,,,,,,,
1025758,Surbourg,Solar,1.03262,Surbourg,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.91,7.83614,,,,,,,,,,
1025759,Roquevidal,Solar,1.03037,Roquevidal,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6228,1.86075,,,,,,,,,,
1025760,Générac,Solar,1.02731,Générac,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7239,4.35879,,,,,,,,,,
